planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,seed,budget,simulations,tree_nodes,search_concentration,adaptive_search,root_value
value_mcts,-10.933069153541352,-23.13442873746782,-23.13442873794675,4.789271201843803e-10,1.491104583202904e-10,0.3810808365182836,3.500066851585276e-11,3.029491249215412e-11,3.0294912484461976e-11,1.2619429464123963,128.0,,,13,128,128.0,129.0,0.2265625,1.0,-11.696765133526187
uncertainty_mcts,-3.7448232478014867,-20.220394932125707,-20.220394988443356,5.631764921076865e-08,1.7995516483314984e-08,0.38108084710576157,3.9684612229192095e-09,3.6568896672403333e-09,3.6568895793463035e-09,1.102225022397877,128.0,,,13,128,8.0,9.0,0.125,1.0,-27.147629442673598
conservative_mcts,-3.842798248504388,-20.220394932125707,-20.220394988443356,5.631764921076865e-08,1.7995516483314984e-08,0.38108084710576157,3.9684612229192095e-09,3.6568896672403333e-09,3.6568895793463035e-09,1.102225022397877,128.0,,,13,128,8.0,9.0,0.125,1.0,-27.69532167306091
random_open_loop,-29.504051524706895,-29.504051524706895,-29.504051548668343,2.396144793692656e-08,1.8269194932187094e-08,0.381080847537544,4.545171541874935e-09,1.1070694158704372e-08,1.1070693655180891e-08,1.6837718685048533,18.0,1.0,1.0,14,128,,,,,
static_rollout_pool,-26.93755782855911,-26.93755782855911,-26.93756370177458,5.8732154677443305e-06,1.841618294449135e-06,0.38108193626448417,4.1986754690985564e-07,4.080774509156717e-07,4.0807493324658874e-07,1.5256224051552119,126.0,7.0,1.0,14,128,,,,,
uct_mcts,-3.9345666166579303,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,14,128,8.0,9.0,0.125,1.0,-27.06356675437221
value_mcts,-11.36333350939661,-35.17567536093388,-35.175675407405805,4.647192497486685e-08,2.252806666644474e-08,0.38108085012992043,5.609927612316156e-09,1.2449131016879965e-08,1.2449130765670084e-08,1.7102995107153003,128.0,,,14,128,128.0,129.0,0.2265625,1.0,-11.753423597545558
uncertainty_mcts,-3.955391623540871,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,14,128,8.0,9.0,0.125,1.0,-27.331009233881073
conservative_mcts,-4.053366636303801,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,14,128,8.0,9.0,0.125,1.0,-27.878698462422538
random_open_loop,-31.59402822573274,-31.59402822573274,-31.594028779646166,5.539134271259627e-07,4.420781874801165e-07,0.38108110586555344,1.1118201504099098e-07,3.795797373524298e-07,3.795797009105985e-07,1.75124212455956,18.0,1.0,1.0,15,128,,,,,
static_rollout_pool,-23.38538303029339,-23.38538303029339,-23.38796892276893,0.002585892475540419,0.000980601708299997,0.3816531167232881,0.00019769422671676645,0.0005479270884288299,0.0005478286703117562,1.23464160189911,126.0,7.0,1.0,15,128,,,,,
uct_mcts,-3.9022742328844844,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,15,128,8.0,9.0,0.125,1.0,-26.490107653102847
value_mcts,-11.415082138002477,-27.989083380046203,-27.989083387828632,7.782428923519547e-09,2.730761703465858e-09,0.3810808381171159,7.329150987899874e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.6002287467761087,128.0,,,15,128,128.0,129.0,0.2109375,1.0,-11.773307330230566
uncertainty_mcts,-3.9230992342681725,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,15,128,8.0,9.0,0.125,1.0,-26.758020122229503
conservative_mcts,-4.0210742368484755,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,15,128,8.0,9.0,0.125,1.0,-27.306566390716004
random_open_loop,-30.443207113397275,-30.443207113397275,-30.44320715924777,4.5850494956312104e-08,3.21371127883874e-08,0.3810808560591081,8.165910619358652e-09,1.3274823589180026e-08,1.327482179233308e-08,1.7414074767267997,18.0,1.0,1.0,16,128,,,,,
static_rollout_pool,-20.636304801261765,-20.636304801261765,-22.89895370878936,2.262648907527595,2.0018680394665487,1.464020030707891,0.3158740998468518,0.9164442058959427,0.5975267317707905,1.0330635743561105,126.0,7.0,1.0,16,128,,,,,
uct_mcts,-4.013720323883845,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,16,128,8.0,9.0,0.125,1.0,-25.46990056959922
value_mcts,-11.409540949703324,-30.78009408402207,-30.780094085522055,1.4999841368990019e-09,3.2881021739786647e-10,0.3810808366314504,8.717607803334085e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,128.0,,,16,128,128.0,129.0,0.21875,1.0,-11.773171556172667
uncertainty_mcts,-4.03454532742164,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,16,128,8.0,9.0,0.125,1.0,-25.86354198759971
conservative_mcts,-4.132520334084596,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,128.0,,,16,128,8.0,9.0,0.125,1.0,-26.641358692267392
random_open_loop,-30.207220905490384,-30.207220905490384,-30.207252886326312,3.1980835927925e-05,2.1675565988403018e-05,0.3810940596936368,5.4751164866319046e-06,6.847666061115301e-06,6.847040120101497e-06,1.7130006331974081,18.0,1.0,1.0,17,128,,,,,
static_rollout_pool,-28.07592259541452,-28.07592259541452,-28.093241579018464,0.017318983603942684,0.00910346242575805,0.3865685227985514,0.0021561690089424517,0.002861659096699362,0.002856721836505377,1.510023967527406,126.0,7.0,1.0,17,128,,,,,
uct_mcts,-3.833467011795645,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,128.0,,,17,128,8.0,9.0,0.125,1.0,-27.943715735765537
value_mcts,-11.35374144192993,-30.13621043849766,-30.13621043895209,4.544311593690509e-10,1.2516501510074875e-10,0.38108083650652175,3.440625130379642e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.9737081149733295,128.0,,,17,128,128.0,129.0,0.203125,1.0,-11.720224959844657
uncertainty_mcts,-3.8542920120067086,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,128.0,,,17,128,8.0,9.0,0.125,1.0,-28.21173846672355
conservative_mcts,-3.952267017735961,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,128.0,,,17,128,8.0,9.0,0.125,1.0,-28.760485800848762
random_open_loop,-28.80122428570063,-28.80122428570063,-28.801224507322416,2.2162178581197622e-07,1.1535187712615504e-07,0.3810809050385205,2.5762908618517667e-08,8.039778870417043e-08,8.039778023543772e-08,1.4125112476028534,18.0,1.0,1.0,18,128,,,,,
static_rollout_pool,-24.042550997925396,-24.042550997925396,-24.051366322914703,0.008815324989306816,0.004929524153523055,0.3839509117931747,0.0009786375550145882,0.0020975744283179914,0.0020888901184376186,1.2248954493878934,126.0,7.0,1.0,18,128,,,,,
uct_mcts,-4.116679893346714,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,18,128,8.0,9.0,0.125,1.0,-27.003032388708633
value_mcts,-11.378349732596801,-22.846159993847333,-22.84615999691896,3.07162650869941e-09,9.199415501168299e-10,0.3810808369843215,2.216443595433026e-10,1.8663626426666393e-10,1.8663626426666393e-10,1.2133577014547245,128.0,,,18,128,128.0,129.0,0.2109375,1.0,-11.749783585136749
uncertainty_mcts,-4.137504893348264,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,18,128,8.0,9.0,0.125,1.0,-27.270563651005165
conservative_mcts,-4.235479893408196,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,128.0,,,18,128,8.0,9.0,0.125,1.0,-27.818414777624966
random_open_loop,-27.494241458720264,-27.494241458720264,-27.495137500034144,0.0008960413138794365,0.0004241967564572287,0.38133393639035384,9.620633462796749e-05,0.00017455036493055004,0.00017453580734469175,1.4458870072647647,18.0,1.0,1.0,19,128,,,,,
static_rollout_pool,-27.494241458720264,-27.494241458720264,-27.495137500034144,0.0008960413138794365,0.0004241967564572287,0.38133393639035384,9.620633462796749e-05,0.00017455036493055004,0.00017453580734469175,1.4458870072647647,126.0,7.0,1.0,19,128,,,,,
uct_mcts,-4.411745027951369,-37.30030668126824,-37.300306681268545,3.055333763768431e-13,2.3888446776254566e-13,0.38108083642885926,6.977169883037831e-14,1.4607981229732342e-13,1.4607981229732342e-13,1.99972498109115,128.0,,,19,128,8.0,9.0,0.125,1.0,-26.738891397749775
value_mcts,-11.375179692024162,-15.573868251303978,-15.696412056176678,0.12254380487270033,0.09920175755635766,0.4336341689509796,0.010102119535527088,0.027400674572424937,0.028327986058151264,0.2900290769447254,128.0,,,19,128,128.0,129.0,0.2421875,1.0,-11.737924057844964
uncertainty_mcts,-4.432570027951369,-37.30030668126824,-37.300306681268545,3.055333763768431e-13,2.3888446776254566e-13,0.38108083642885926,6.977169883037831e-14,1.4607981229732342e-13,1.4607981229732342e-13,1.99972498109115,128.0,,,19,128,8.0,9.0,0.125,1.0,-27.006357799211894
conservative_mcts,-4.530545027951731,-37.30030668126824,-37.300306681268545,3.055333763768431e-13,2.3888446776254566e-13,0.38108083642885926,6.977169883037831e-14,1.4607981229732342e-13,1.4607981229732342e-13,1.99972498109115,128.0,,,19,128,8.0,9.0,0.125,1.0,-27.554090650138722
random_open_loop,-27.85502973329874,-27.85502973329874,-27.85503027964158,5.463428394136827e-07,1.445834253113304e-07,0.38108092323333503,3.384070662648793e-08,9.765980537411858e-08,9.765980358935068e-08,1.591085166375867,18.0,1.0,1.0,0,256,,,,,
static_rollout_pool,-22.55377666346349,-22.55377666346349,-22.571893968950214,0.0181173054867223,0.007146332634740536,0.38523612028697707,0.0014061976672614775,0.0024800526400648847,0.002463923933888711,1.1643938913438987,252.0,14.0,1.0,0,256,,,,,
uct_mcts,-24.393017419301323,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,0,256,15.0,16.0,0.4666666666666667,1.0,-27.72429740018613
value_mcts,-11.98135982700739,-34.82046366076071,-34.820463660777506,1.679723027336877e-11,6.1633734517038065e-12,0.3810808364325384,1.6908873306833314e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,0,256,256.0,257.0,0.27734375,1.0,-12.151451121790998
uncertainty_mcts,-24.809766959489583,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,0,256,15.0,16.0,0.4666666666666667,1.0,-28.08024317387642
conservative_mcts,-25.680122071963883,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,0,256,15.0,16.0,0.4666666666666667,1.0,-28.81284079361196
random_open_loop,-25.995794576938348,-25.995794576938348,-25.995799168502774,4.591564426448258e-06,2.4254422263220984e-06,0.3810822688550439,5.221584958120427e-07,1.5638137797221893e-06,1.5638098948017007e-06,1.4131039291274123,18.0,1.0,1.0,1,256,,,,,
static_rollout_pool,-25.530774370786677,-25.530774370786677,-25.55264705746454,0.02187268667786313,0.01639501769741453,0.3906886646905255,0.003322078512074592,0.009095407690287322,0.00905661227560662,1.2507583508573883,252.0,14.0,1.0,1,256,,,,,
uct_mcts,-24.651762397049538,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,1,256,15.0,16.0,0.2,1.0,-28.915718387657474
value_mcts,-11.92630196176996,-35.949263640088695,-35.949263646272804,6.1841092247050256e-09,3.3027313264106794e-09,0.38108083846936613,8.837559561809628e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.879606303435595,256.0,,,1,256,256.0,257.0,0.265625,1.0,-12.113563505128456
uncertainty_mcts,-24.897367444366523,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,1,256,15.0,16.0,0.2,1.0,-29.20472674595893
conservative_mcts,-25.44443547183631,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,1,256,15.0,16.0,0.2,1.0,-29.815262006030018
random_open_loop,-26.59206955130967,-26.59206955130967,-26.592070188197745,6.368880747231742e-07,2.205215912598716e-07,0.3810809701692686,5.419126607953711e-08,7.165189737406491e-08,7.16518917053792e-08,1.296895983453792,18.0,1.0,1.0,2,256,,,,,
static_rollout_pool,-24.574084068226966,-24.574084068226966,-24.574237272759575,0.00015320453260869726,0.00013736543988644403,0.38115964330483804,2.512289811825224e-05,6.617406688304649e-05,6.615891631300187e-05,1.0979863124376408,252.0,14.0,1.0,2,256,,,,,
uct_mcts,-23.92579388998247,-29.581861570594377,-29.583581443271758,0.0017198726773806072,0.0017103259252414622,0.3821373185964934,0.0004566741403788638,0.00023186700757656594,0.0002318672584930222,1.8681809334215997,256.0,,,2,256,15.0,16.0,0.26666666666666666,1.0,-28.618627023556048
value_mcts,-11.97565477299763,-26.854752060292213,-27.00802194628259,0.15326988599037605,0.06854597125789516,0.4229532502106224,0.017043013054080052,0.006372618579858618,0.006020389590141038,1.6701197561851664,256.0,,,2,256,256.0,257.0,0.28125,1.0,-12.168366456848297
uncertainty_mcts,-24.181611919563917,-29.581861570594377,-29.583581443271758,0.0017198726773806072,0.0017103259252414622,0.3821373185964934,0.0004566741403788638,0.00023186700757656594,0.0002318672584930222,1.8681809334215997,256.0,,,2,256,15.0,16.0,0.26666666666666666,1.0,-28.90563191470316
conservative_mcts,-24.752203628355247,-29.581861570594377,-29.583581443271758,0.0017198726773806072,0.0017103259252414622,0.3821373185964934,0.0004566741403788638,0.00023186700757656594,0.0002318672584930222,1.8681809334215997,256.0,,,2,256,15.0,16.0,0.26666666666666666,1.0,-29.512513779207048
random_open_loop,-33.6197927296978,-33.6197927296978,-33.61979275194036,2.2242559793994587e-08,1.0849056647711367e-08,0.38108084316327695,2.9629535724785172e-09,4.323073226916741e-09,4.323073146658687e-09,1.91637678967368,18.0,1.0,1.0,3,256,,,,,
static_rollout_pool,-21.322476173490905,-21.322476173490905,-21.552373778954752,0.2298976054638473,0.17484837550025445,0.4803245642239326,0.02856961245011912,0.09029729142016875,0.0871463974387828,0.955324066363345,252.0,14.0,1.0,3,256,,,,,
uct_mcts,-25.071095246631465,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,256.0,,,3,256,15.0,16.0,0.26666666666666666,1.0,-29.042766478963514
value_mcts,-11.965696595788826,-36.76137528958066,-36.761375289585374,4.710898338089464e-12,2.8285340292200087e-12,0.38108083643047586,7.936069215236177e-13,1.6487072934328003e-12,1.6487072934295495e-12,1.99972498109115,256.0,,,3,256,256.0,257.0,0.25390625,1.0,-12.177969315706074
uncertainty_mcts,-25.378686273717516,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,256.0,,,3,256,15.0,16.0,0.26666666666666666,1.0,-29.343307862783703
conservative_mcts,-26.043687563711394,-29.919034340339508,-29.92093955973672,0.0019052193972122211,0.001895480632123328,0.38225194509920885,0.0005066069374257703,0.0002318670075118903,0.0002318672584930222,1.8702631179123843,256.0,,,3,256,15.0,16.0,0.26666666666666666,1.0,-29.974873919780748
random_open_loop,-30.890809817532222,-30.890809817532222,-30.890809826185702,8.653479710574175e-09,4.0528933079081484e-09,0.3810808389300686,1.0791209418442177e-09,1.7096392201257124e-09,1.7096392201257124e-09,1.795536593901837,18.0,1.0,1.0,4,256,,,,,
static_rollout_pool,-22.896065427915666,-22.896065427915666,-22.902039576865825,0.0059741489501590195,0.0035122539432550994,0.38315047130063873,0.0007443224078151041,0.0016234593141704644,0.001617417039933134,1.265119368284403,252.0,14.0,1.0,4,256,,,,,
uct_mcts,-25.458645473890886,-33.44906546022563,-33.44906547301509,1.2789456604878069e-08,3.668737739729977e-09,0.3810808386825476,9.56847644267393e-10,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,4,256,15.0,16.0,0.26666666666666666,1.0,-28.314542692320327
value_mcts,-11.926161759312276,-18.965976753351615,-18.965980206773903,3.45342228769141e-06,1.2329378555547008e-06,0.3810815591266999,2.5497783940987953e-07,2.601028333316579e-07,2.6010249225039103e-07,0.9426027795418387,256.0,,,4,256,256.0,257.0,0.2734375,1.0,-12.154316862408585
uncertainty_mcts,-25.719627224147235,-33.44906546022563,-33.44906547301509,1.2789456604878069e-08,3.668737739729977e-09,0.3810808386825476,9.56847644267393e-10,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,4,256,15.0,16.0,0.26666666666666666,1.0,-28.602707791201965
conservative_mcts,-26.299635189932552,-33.44906546022563,-33.44906547301509,1.2789456604878069e-08,3.668737739729977e-09,0.3810808386825476,9.56847644267393e-10,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,4,256,15.0,16.0,0.26666666666666666,1.0,-29.211705344314794
random_open_loop,-31.328477987898722,-31.328477987898722,-31.32847798810295,2.042277458258468e-10,5.213065814815437e-11,0.3810808364611703,1.4433045975563645e-11,2.4036531886228273e-11,2.4036531885672695e-11,1.897823656576239,18.0,1.0,1.0,5,256,,,,,
static_rollout_pool,-25.351772346508486,-25.351772346508486,-25.351941955763305,0.00016960925481868117,0.00015026920829977881,0.3811675202824646,2.8388113949430048e-05,0.00011344719461009652,0.00011343358401153107,1.1886308111525714,252.0,14.0,1.0,5,256,,,,,
uct_mcts,-24.436872827470097,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,5,256,15.0,16.0,0.26666666666666666,1.0,-29.98419133538266
value_mcts,-11.954231418012089,-29.36312527626454,-29.364845188709378,0.0017199124448374903,0.001710358213109624,0.382137338496875,0.00045668268556348194,0.00023186700780883826,0.0002318672584930222,1.8432906849317727,256.0,,,5,256,256.0,257.0,0.28515625,1.0,-12.185778709204575
uncertainty_mcts,-26.41139300882164,-21.95269883419983,-21.952698836288018,2.088189177129607e-09,6.463305844647458e-10,0.3810808368155615,1.489977170035626e-10,1.3133141087647758e-10,1.313314106593117e-10,1.2139037832872448,256.0,,,5,256,15.0,16.0,0.26666666666666666,1.0,-29.896146041060778
conservative_mcts,-26.979874837556945,-21.95269883419983,-21.952698836288018,2.088189177129607e-09,6.463305844647458e-10,0.3810808368155615,1.489977170035626e-10,1.3133141087647758e-10,1.313314106593117e-10,1.2139037832872448,256.0,,,5,256,15.0,16.0,0.26666666666666666,1.0,-30.500668745079032
random_open_loop,-32.27939330916112,-32.27939330916112,-32.279393312187935,3.0268125783550204e-09,1.873897869621264e-09,0.3810808375947732,5.172183959807381e-10,9.429340314579558e-10,9.4293402993965e-10,1.9513328778042969,18.0,1.0,1.0,6,256,,,,,
static_rollout_pool,-23.601715741194013,-23.601715741194013,-23.61464765864331,0.012931917449297003,0.007238228347722268,0.38532318948187366,0.001488232155777122,0.0021873038327711457,0.002159819511167507,1.3014563167988527,252.0,14.0,1.0,6,256,,,,,
uct_mcts,-22.155919692685007,-16.70692392059251,-17.128056429261445,0.42113250866893637,0.3138497249864151,0.5476699437140045,0.03496828109179974,0.08963911246184836,0.09783172818156785,0.40490318580486745,256.0,,,6,256,15.0,16.0,0.26666666666666666,1.0,-28.20368795989307
value_mcts,-11.979320559668876,-36.36064827842612,-36.36064827866982,2.4370194751099916e-10,1.7269812095243252e-10,0.38108083653670555,4.868767305246445e-11,8.834643856988784e-11,8.834643856988784e-11,1.99972498109115,256.0,,,6,256,256.0,257.0,0.27734375,1.0,-12.157042957979014
uncertainty_mcts,-23.092421117708653,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,256.0,,,6,256,15.0,16.0,0.26666666666666666,1.0,-28.31420359291329
conservative_mcts,-23.64132929152538,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,256.0,,,6,256,15.0,16.0,0.26666666666666666,1.0,-28.923661027034086
random_open_loop,-33.03294658079744,-33.03294658079744,-33.03294658143568,6.382379069691524e-10,4.866690758989154e-10,0.3810808367336452,1.3834784585537784e-10,3.1410650806955114e-10,3.1410650794922485e-10,1.99972498109115,18.0,1.0,1.0,7,256,,,,,
static_rollout_pool,-27.647298519967023,-27.647298519967023,-27.676096687502202,0.02879816753517872,0.01545828166468076,0.3904199551642915,0.0036568757527340435,0.007551360813728498,0.007457556173988035,1.4843475505417836,252.0,14.0,1.0,7,256,,,,,
uct_mcts,-23.253088676601624,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,7,256,15.0,16.0,0.4,1.0,-29.81309635270079
value_mcts,-11.932589280319414,-33.77832034114925,-33.778320765457735,4.243084887889381e-07,1.1452894824322199e-07,0.3810809068017288,2.9896737839114835e-08,7.16518929058684e-08,7.165189170537945e-08,1.8431766057543157,256.0,,,7,256,256.0,257.0,0.28515625,1.0,-12.164812811323191
uncertainty_mcts,-23.4805658130049,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,7,256,15.0,16.0,0.4,1.0,-30.11333456275345
conservative_mcts,-23.98477706180185,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,7,256,15.0,16.0,0.4,1.0,-30.74434779236719
random_open_loop,-28.128318737757308,-28.128318737757308,-28.12831988064743,1.1428901238730305e-06,4.5751642850102904e-07,0.3810811130976777,1.1089201598010824e-07,1.7282893740985698e-07,1.7282868909690478e-07,1.6641001624290361,18.0,1.0,1.0,8,256,,,,,
static_rollout_pool,-25.109930270144055,-25.109930270144055,-25.161582459770173,0.05165218962611817,0.031000289762684742,0.3994885881746469,0.006701052276744699,0.0118532338373407,0.01139113888638807,1.3598516287593634,252.0,14.0,1.0,8,256,,,,,
uct_mcts,-25.35012681933487,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,8,256,15.0,16.0,0.26666666666666666,1.0,-29.14736423779101
value_mcts,-11.893943597730761,-19.05584685260978,-19.055862625396788,1.577278700892748e-05,6.027340680019882e-06,0.38108435259087253,1.2142425353249671e-06,1.3031780723864164e-06,1.303170420055937e-06,0.8765254280650795,256.0,,,8,256,256.0,257.0,0.26953125,1.0,-12.137824639802911
uncertainty_mcts,-22.992730725732194,-26.854752060292213,-27.00802194628259,0.15326988599037605,0.06854597125789516,0.4229532502106224,0.017043013054080052,0.006372618579858618,0.006020389590141038,1.6701197561851664,256.0,,,8,256,15.0,16.0,0.26666666666666666,1.0,-29.474351231572857
conservative_mcts,-23.497145821087912,-26.854752060292213,-27.00802194628259,0.15326988599037605,0.06854597125789516,0.4229532502106224,0.017043013054080052,0.006372618579858618,0.006020389590141038,1.6701197561851664,256.0,,,8,256,15.0,16.0,0.26666666666666666,1.0,-30.080267709412922
random_open_loop,-28.70677447039645,-28.70677447039645,-28.70677471706494,2.4666848830179333e-07,7.090063464346371e-08,0.38108087962614884,1.7802843202983098e-08,2.1346719008558016e-08,2.1346718952410548e-08,1.6566124536004376,18.0,1.0,1.0,9,256,,,,,
static_rollout_pool,-23.530254289904104,-23.530254289904104,-23.56719507317952,0.03694078327541561,0.021247354022464058,0.3936406631443741,0.004490034363025491,0.011471141242989313,0.01139113888638807,1.3472134787804857,252.0,14.0,1.0,9,256,,,,,
uct_mcts,-23.85689338857166,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,9,256,15.0,16.0,0.4,1.0,-28.82207012097804
value_mcts,-11.90125496467098,-33.77832034114925,-33.778320765457735,4.243084887889381e-07,1.1452894824322199e-07,0.3810809068017288,2.9896737839114835e-08,7.16518929058684e-08,7.165189170537945e-08,1.8431766057543157,256.0,,,9,256,256.0,257.0,0.2734375,1.0,-12.157155921075844
uncertainty_mcts,-24.08450530367127,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,9,256,15.0,16.0,0.4,1.0,-29.108420471434126
conservative_mcts,-24.588962329338106,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,9,256,15.0,16.0,0.4,1.0,-29.71410875877481
random_open_loop,-28.708335329361976,-28.708335329361976,-28.70844212725456,0.00010679789258460914,7.781096196105765e-05,0.3811280373971695,1.913971556030103e-05,2.5749487151503375e-05,2.5748124709280864e-05,1.6590082140618136,18.0,1.0,1.0,10,256,,,,,
