planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,dataset,seed,budget,horizon,reward_bias,output_tag,simulations,tree_nodes,search_concentration,adaptive_search,root_value
static_rollout_pool,-19.648266469941383,-19.648266469941383,-19.71879002714301,0.0705235572016285,0.02471049211841205,0.40439324830170137,0.006653674351948805,0.023884577370065763,0.023710035114791552,0.8839932532395238,1008.0,56.0,1.0,bias_strength_sweep,10,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.6672092891821,-29.322781366309652,-29.32400271567591,0.00122134936625784,0.0012130177073600436,0.3822348530928223,0.000499143659289161,0.00022982444096904524,0.00022982483718347795,1.8431766057543157,1024.0,,,bias_strength_sweep,10,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6290322580645161,1.0,-28.59896984156978
uncertainty_mcts_240,-28.394669679263025,-26.799339066712538,-26.79933934744119,2.8072865276840275e-07,7.60449887293387e-08,0.3810809086623266,3.030845200940454e-08,4.879170571168465e-08,4.879169896808666e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,10,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6290322580645161,1.0,-29.37839580325876
static_rollout_pool,-23.045077531633627,-23.045077531633627,-23.045111150063736,3.3618430109072506e-05,2.560794969673644e-05,0.3811049246339602,7.360605699521471e-06,3.7313687808911056e-05,3.731336183327235e-05,1.0951183970392007,1008.0,56.0,1.0,bias_strength_sweep,11,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-26.122736368206777,-17.798667895863442,-17.79870502990834,3.713404489857908e-05,1.0453666429681872e-05,0.38109069536007095,3.3162746707425855e-06,3.886693056862263e-06,3.886610242752041e-06,0.8279873720779249,1024.0,,,bias_strength_sweep,11,1024,18,0.6,reward_bias_0.60,64.0,65.0,0.75,1.0,-27.08653965090088
uncertainty_mcts_240,-26.268698677475314,-30.59796151632911,-30.597963047911506,1.5315823951311813e-06,4.670604410350193e-07,0.38108127873575626,1.7001407060643776e-07,4.892970445214674e-07,4.892969927546824e-07,1.5528518386201535,1024.0,,,bias_strength_sweep,11,1024,18,0.6,reward_bias_0.60,64.0,65.0,0.671875,1.0,-27.62724373257877
static_rollout_pool,-22.411668656339405,-22.411668656339405,-22.412026501832038,0.0003578454926334018,0.00017286205509438297,0.3811818060071246,3.506125421247564e-05,7.614738773860824e-05,7.614024915781848e-05,1.1398491215875728,1008.0,56.0,1.0,bias_strength_sweep,0,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.373267657628112,-31.548684966616182,-31.548685018224266,5.1608083140308736e-08,2.4266023878645588e-08,0.38108085129134905,6.2428720734253445e-09,1.327482181650512e-08,1.327482179233308e-08,1.7786792853125601,1024.0,,,bias_strength_sweep,0,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.532258064516129,1.0,-28.424144315325627
uncertainty_mcts_240,-28.03462501869124,-14.520499628243698,-14.950952597598837,0.4304529693551391,0.32294844327979116,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,bias_strength_sweep,0,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6290322580645161,1.0,-28.834648936528485
static_rollout_pool,-23.58847507867917,-23.58847507867917,-24.06599158948811,0.47751651080893964,0.3246964764835488,0.5694079061623459,0.0576403147857413,0.13799329324628884,0.1279767739975977,1.0706278866968655,1008.0,56.0,1.0,bias_strength_sweep,1,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.50833060325669,-30.0206891631082,-30.020698491734407,9.328626205729051e-06,5.934062173021305e-06,0.3810844451516209,1.477138243012293e-06,3.2880754556863346e-06,3.288073576040349e-06,1.6936730155345059,1024.0,,,bias_strength_sweep,1,1024,18,1.15,reward_bias_1.15,64.0,65.0,0.796875,1.0,-28.260971647300433
uncertainty_mcts_240,-27.88976747781944,-25.077825655301915,-25.078064829609545,0.00023917430763020775,8.961871534757726e-05,0.3811347122611693,2.1110984328760268e-05,4.483997148266558e-06,4.482094261744102e-06,1.6105119784422564,1024.0,,,bias_strength_sweep,1,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.7777777777777778,1.0,-28.760546344149283
static_rollout_pool,-18.890885652239824,-18.890885652239824,-18.891123392799905,0.0002377405600810789,0.00017190577713318964,0.3811744081978693,2.17634286741074e-05,0.00010402172984635958,0.00010401422884424124,0.6691481309274924,1008.0,56.0,1.0,bias_strength_sweep,2,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.487069564597967,-30.272394495511417,-30.272396983992486,2.4884810692071824e-06,1.2560116271682003e-06,0.38108159577588757,3.0407058852197353e-07,6.091762001971623e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,2,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.5483870967741935,1.0,-28.3474748156518
uncertainty_mcts_240,-26.48875099519758,-32.14202881179008,-32.142032336814445,3.525024368400409e-06,1.5931115605707834e-06,0.38108177773384366,3.438140982123298e-07,1.0595688400052944e-06,1.0595684952023538e-06,1.4234312653231604,1024.0,,,bias_strength_sweep,2,1024,18,1.15,reward_bias_1.15,65.0,66.0,0.7846153846153846,1.0,-27.377484451386835
static_rollout_pool,-23.17290029015435,-23.17290029015435,-23.17316186489432,0.00026157473996946123,9.803187360025192e-05,0.3811381425855717,1.9971716290376634e-05,4.207904173377522e-05,4.2074130029480534e-05,1.275777634919508,1008.0,56.0,1.0,bias_strength_sweep,3,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-26.068825772530126,-31.890658028087245,-31.890696181879065,3.815379182015022e-05,1.695435584687755e-05,0.3810908234301339,3.600079405634848e-06,1.1331769783096367e-05,1.1331739608155745e-05,1.3959846879744016,1024.0,,,bias_strength_sweep,3,1024,18,1.15,reward_bias_1.15,64.0,65.0,0.796875,1.0,-27.042239657735326
uncertainty_mcts_240,-27.3112839097616,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,1024.0,,,bias_strength_sweep,3,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.7936507936507936,1.0,-28.215765825019613
static_rollout_pool,-22.627042113663293,-22.627042113663293,-22.627042570499597,4.5683630389703467e-07,1.786039463941946e-07,0.38108094067340453,3.608204116995744e-08,7.057680528910543e-08,7.057679631590316e-08,1.090635795133694,1008.0,56.0,1.0,bias_strength_sweep,4,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-26.63715293963885,-15.806769408846105,-22.828237547025036,7.021468138178932,3.965138296397338,2.6225800164364244,0.6491098100768325,0.909734362663355,0.3596618382464374,1.2858411661918059,1024.0,,,bias_strength_sweep,4,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.6031746031746031,1.0,-28.20243767206957
uncertainty_mcts_240,-28.339591504696973,-25.214260338927218,-25.214293010421272,3.267149405417058e-05,1.2197626955269288e-05,0.3810881782230084,2.8906035743305876e-06,6.092137919164747e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,4,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6129032258064516,1.0,-29.53424739453947
static_rollout_pool,-21.997185366520146,-21.997185366520146,-21.998563335217447,0.001377968697301668,0.0010081821994173895,0.3816443943444902,0.00015590232556179757,0.0005706481365890614,0.0005704089246003483,0.804163356062313,1008.0,56.0,1.0,bias_strength_sweep,5,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.95007623830163,-18.019014668064525,-23.79147420543094,5.772459537366416,3.6553508905652645,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,1024.0,,,bias_strength_sweep,5,1024,18,1.15,reward_bias_1.15,61.0,62.0,0.3770491803278688,1.0,-28.666792696969218
uncertainty_mcts_240,-28.127961410145492,-27.088041181658213,-27.088041239973908,5.831569538372605e-08,2.0838808342170752e-08,0.3810808492580956,5.487417105037734e-09,8.565666917366824e-09,8.565666716067322e-09,1.6002287467761087,1024.0,,,bias_strength_sweep,5,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.4838709677419355,1.0,-29.529801738875637
static_rollout_pool,-20.670181399309154,-20.670181399309154,-23.970866730514825,3.3006853312056705,2.213442628543773,1.907983692802175,0.5244950436036546,0.47664931470562305,0.1463120163993523,1.2552930365482793,1008.0,56.0,1.0,bias_strength_sweep,6,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-28.764094165620456,-14.468408359263906,-14.535165106098752,0.06675674683484623,0.056507658088461615,0.41095438590315525,0.005548523056931904,0.015517121134858765,0.01568386177206734,0.2461103674908981,1024.0,,,bias_strength_sweep,6,1024,18,1.15,reward_bias_1.15,61.0,62.0,0.5081967213114754,1.0,-29.34743801470177
uncertainty_mcts_240,-27.58465505171689,-16.80572176936975,-16.80621053257441,0.000488763204661069,0.00020037179914595465,0.3811963721948969,3.7764540040672086e-05,4.5522733324091164e-05,4.551457126360642e-05,0.7137355548433281,1024.0,,,bias_strength_sweep,6,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.7301587301587301,1.0,-28.676520791637667
static_rollout_pool,-21.91884496533446,-21.91884496533446,-21.92930899182684,0.010464026492378764,0.00389013596757891,0.38334441044613543,0.0007710932571354397,0.0007119158687396125,0.0007075683093204399,1.1890414131179978,1008.0,56.0,1.0,bias_strength_sweep,7,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.31522314646159,-25.413729518948262,-25.41373202164417,2.5026959065144183e-06,1.0519814798867782e-06,0.38108146940425214,2.4888596656837476e-07,6.091757515123404e-07,6.091756926877913e-07,1.574293318566927,1024.0,,,bias_strength_sweep,7,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.5645161290322581,1.0,-28.265346250118245
uncertainty_mcts_240,-28.239302504386405,-26.485573044603125,-26.48557310968324,6.508011551886739e-08,2.6181451360866627e-08,0.3810808524325354,6.674337014399369e-09,1.3274822002696544e-08,1.327482179233308e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,7,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6129032258064516,1.0,-28.786365429389917
static_rollout_pool,-23.902927481628,-23.902927481628,-23.90305749770969,0.00013001608168750067,4.420220745602522e-05,0.3811071245471116,9.866496666619067e-06,1.0244932763570657e-05,1.0244117623252152e-05,1.3576951122926124,1008.0,56.0,1.0,bias_strength_sweep,8,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-28.022038986087836,-26.432109304330424,-26.43210999835822,6.940277970102215e-07,2.5258753377626103e-07,0.38108098972501486,6.227934207996668e-08,1.2449150215856782e-08,1.2449130765670084e-08,1.7102995107153,1024.0,,,bias_strength_sweep,8,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6451612903225806,1.0,-28.913765860129207
uncertainty_mcts_240,-27.848129000363013,-34.24574198711397,-34.24574221161656,2.2450258541084622e-07,1.1020127757438987e-07,0.38108090306703446,2.670561076433129e-08,6.073562353749919e-08,6.073561716816047e-08,1.6450227961946302,1024.0,,,bias_strength_sweep,8,1024,18,1.15,reward_bias_1.15,64.0,65.0,0.828125,1.0,-28.656120452122604
static_rollout_pool,-22.29216566705286,-22.29216566705286,-22.302861526728165,0.010695859675305286,0.004300897976297417,0.3835489093667174,0.0007842114667315798,0.002465024138021302,0.002463923933888711,1.1191232538512284,1008.0,56.0,1.0,bias_strength_sweep,9,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-26.57590349196788,-29.415603635548823,-29.415630919840638,2.7284291814311246e-05,1.4271961806206638e-05,0.38108943102345133,3.390263138671252e-06,4.482224513494893e-06,4.4820942617440855e-06,1.6105119784422564,1024.0,,,bias_strength_sweep,9,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.5873015873015873,1.0,-27.787848341511868
uncertainty_mcts_240,-28.03376805048007,-27.00100066705578,-27.001007916499788,7.249444006873773e-06,2.5014643178958387e-06,0.3810823619311987,6.308703225169941e-07,1.1403916662929924e-07,1.1403744227892142e-07,1.762817181772686,1024.0,,,bias_strength_sweep,9,1024,18,1.15,reward_bias_1.15,63.0,64.0,0.6825396825396826,1.0,-28.852228381966196
static_rollout_pool,-19.63160773242035,-19.63160773242035,-19.71879002714301,0.08718229472266259,0.04136922963945618,0.40439324830170137,0.006653674351948805,0.023884577370065763,0.023710035114791552,0.8839932532395238,1008.0,56.0,1.0,bias_strength_sweep,10,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-27.63453405102266,-26.597257159543947,-26.597257278361905,1.1881795813906137e-07,4.576295809471222e-08,0.38108086439148325,1.164593858218934e-08,1.3274823566897421e-08,1.327482179233308e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,10,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6290322580645161,1.0,-28.573178774427642
uncertainty_mcts_240,-28.39057373531091,-26.799339024787376,-26.79933934744119,3.226538147771407e-07,1.179701549244447e-07,0.3810809086623266,3.030845200940454e-08,4.879170571168465e-08,4.879169896808666e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,10,1024,18,1.15,reward_bias_1.15,62.0,63.0,0.6290322580645161,1.0,-29.370582034085736
static_rollout_pool,-23.045060804034073,-23.045060804034073,-23.045111150063736,5.034602966347279e-05,4.2335549249002766e-05,0.3811049246339602,7.360605699521471e-06,3.7313687808911056e-05,3.731336183327235e-05,1.0951183970392007,1008.0,56.0,1.0,bias_strength_sweep,11,1024,18,1.15,reward_bias_1.15,,,,,
uct_mcts,-26.11317504505966,-17.798661353206754,-17.79870502990834,4.367670158700321e-05,1.6996323121309756e-05,0.38109069536007095,3.3162746707425855e-06,3.886693056862263e-06,3.886610242752041e-06,0.8279873720779249,1024.0,,,bias_strength_sweep,11,1024,18,1.15,reward_bias_1.15,64.0,65.0,0.75,1.0,-27.079316404725
uncertainty_mcts_240,-26.251519339139243,-29.433969658664275,-29.433979475233823,9.816569548348753e-06,5.241534450178355e-06,0.3810839881745513,1.2360923167715991e-06,2.6140889655278173e-06,2.6140802592674953e-06,1.5528518386201535,1024.0,,,bias_strength_sweep,11,1024,18,1.15,reward_bias_1.15,64.0,65.0,0.671875,1.0,-27.615668500268026
static_rollout_pool,-22.411590764683528,-22.411590764683528,-22.412026501832038,0.0004357371485106398,0.0002507537109712148,0.3811818060071246,3.506125421247564e-05,7.614738773860824e-05,7.614024915781848e-05,1.1398491215875728,1008.0,56.0,1.0,bias_strength_sweep,0,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-27.37201841937134,-31.548684956429184,-31.548685018224266,6.179508105219611e-08,3.445302286461727e-08,0.38108085129134905,6.2428720734253445e-09,1.327482181650512e-08,1.327482179233308e-08,1.7786792853125601,1024.0,,,bias_strength_sweep,0,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.532258064516129,1.0,-28.423379436339847
uncertainty_mcts_240,-28.031414679791503,-14.360437904299532,-14.950952597598837,0.5905146932993048,0.48301016722396195,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,bias_strength_sweep,0,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.6290322580645161,1.0,-28.832529618712545
static_rollout_pool,-23.434027095558918,-23.434027095558918,-24.06599158948811,0.6319644939291926,0.47914445960379004,0.5694079061623459,0.0576403147857413,0.13799329324628884,0.1279767739975977,1.0706278866968655,1008.0,56.0,1.0,bias_strength_sweep,1,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-27.472384403264925,-30.020686643962687,-30.020698491734407,1.1847771720141509e-05,8.453207691580228e-06,0.3810844451516209,1.477138243012293e-06,3.2880754556863346e-06,3.288073576040349e-06,1.6936730155345059,1024.0,,,bias_strength_sweep,1,1024,18,1.8,reward_bias_1.80,64.0,65.0,0.796875,1.0,-28.232326883329087
uncertainty_mcts_240,-28.2392571720986,-15.14637507307549,-15.516769414414592,0.370394341339102,0.30831271153398165,0.4901415980651689,0.02206785550724582,0.055997014535905575,0.057754451565106384,0.36388576799700273,1024.0,,,bias_strength_sweep,1,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.7777777777777778,1.0,-29.03237147952206
static_rollout_pool,-18.890800787837428,-18.890800787837428,-18.891123392799905,0.00032260496247715764,0.00025677017952629907,0.3811744081978693,2.17634286741074e-05,0.00010402172984635958,0.00010401422884424124,0.6691481309274924,1008.0,56.0,1.0,bias_strength_sweep,2,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-27.486019432791416,-30.27239395745726,-30.272396983992486,3.0265352251035438e-06,1.7940657799420164e-06,0.38108159577588757,3.0407058852197353e-07,6.091762001971623e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,2,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.5483870967741935,1.0,-28.346760247620853
uncertainty_mcts_240,-26.484538074423927,-32.1420281056643,-32.142032336814445,4.231150143141349e-06,2.299237330803747e-06,0.38108177773384366,3.438140982123298e-07,1.0595688400052944e-06,1.0595684952023538e-06,1.4234312653231604,1024.0,,,bias_strength_sweep,2,1024,18,1.8,reward_bias_1.80,65.0,66.0,0.7846153846153846,1.0,-27.374103870467238
static_rollout_pool,-23.17285616763367,-23.17285616763367,-23.17316186489432,0.00030569726064655356,0.00014215439427687362,0.3811381425855717,1.9971716290376634e-05,4.207904173377522e-05,4.2074130029480534e-05,1.275777634919508,1008.0,56.0,1.0,bias_strength_sweep,3,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-26.054673941745694,-32.75354640834494,-32.75354866718124,2.2588363037812087e-06,1.1494120488579834e-06,0.3810813151802305,1.8366066131571597e-07,4.892970445214674e-07,4.892969927546824e-07,1.5310703520786744,1024.0,,,bias_strength_sweep,3,1024,18,1.8,reward_bias_1.80,64.0,65.0,0.796875,1.0,-27.030865394113622
uncertainty_mcts_240,-27.284200049299674,-13.769826513505352,-13.94517894255529,0.1753524290499371,0.15370071052654752,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,1024.0,,,bias_strength_sweep,3,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.7936507936507936,1.0,-28.194172134148513
static_rollout_pool,-22.62704203310743,-22.62704203310743,-22.627042570499597,5.373921680984495e-07,2.591598113063875e-07,0.38108094067340453,3.608204116995744e-08,7.057680528910543e-08,7.057679631590316e-08,1.090635795133694,1008.0,56.0,1.0,bias_strength_sweep,4,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-26.636901217862203,-13.924854698927787,-22.828237547025036,8.90338284809725,5.847053006315654,2.6225800164364244,0.6491098100768325,0.909734362663355,0.3596618382464374,1.2858411661918059,1024.0,,,bias_strength_sweep,4,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.6031746031746031,1.0,-28.19886866724436
uncertainty_mcts_240,-27.98059142249894,-27.978817930047544,-27.981359689223392,0.0025417591758483127,0.0025068789515951856,0.3821746672975766,0.00047187248226969247,0.0002318673082964268,0.0002318672584930222,1.5528518386201535,1024.0,,,bias_strength_sweep,4,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.6129032258064516,1.0,-29.310742770696976
static_rollout_pool,-21.996703591731702,-21.996703591731702,-21.998563335217447,0.0018597434857454687,0.0014899569878587028,0.3816443943444902,0.00015590232556179757,0.0005706481365890614,0.0005704089246003483,0.804163356062313,1008.0,56.0,1.0,bias_strength_sweep,5,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-27.94897333254432,-16.20681205586737,-23.79147420543094,7.58466214956357,5.467553502762417,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,1024.0,,,bias_strength_sweep,5,1024,18,1.8,reward_bias_1.80,61.0,62.0,0.3770491803278688,1.0,-28.640279010029634
uncertainty_mcts_240,-28.616990253975125,-27.509454567547742,-27.509454644767647,7.72199051368716e-08,3.351849363669645e-08,0.38108085086281807,6.0369801320964474e-09,1.327482181650512e-08,1.327482179233308e-08,1.6002287467761087,1024.0,,,bias_strength_sweep,5,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.4838709677419355,1.0,-29.520245154094262
static_rollout_pool,-19.4855176205812,-19.4855176205812,-23.970866730514825,4.485349109933626,3.3981064072717326,1.907983692802175,0.5244950436036546,0.47664931470562305,0.1463120163993523,1.2552930365482793,1008.0,56.0,1.0,bias_strength_sweep,6,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-26.70377907573537,-22.026347797080383,-22.030882335812574,0.004534538732190896,0.002315382752580507,0.38202033883082404,0.00033405381569770774,8.935456557205807e-05,8.890034352100477e-05,1.3789061594702439,1024.0,,,bias_strength_sweep,6,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.7301587301587301,1.0,-27.811105850420166
uncertainty_mcts_240,-27.548303503549494,-13.74750711670509,-13.922860100703456,0.17535298399836563,0.15370094834501,0.4351574655933008,0.0103949633208222,0.026718315678704245,0.02705668681032114,0.29932089174654347,1024.0,,,bias_strength_sweep,6,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.7301587301587301,1.0,-28.649970909521173
static_rollout_pool,-21.917081124435935,-21.917081124435935,-21.92930899182684,0.01222786739090509,0.005653976866105202,0.38334441044613543,0.0007710932571354397,0.0007119158687396125,0.0007075683093204399,1.1890414131179978,1008.0,56.0,1.0,bias_strength_sweep,7,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-27.314293630651626,-25.413729065024217,-25.41373202164417,2.956619951532957e-06,1.505905525171604e-06,0.38108146940425214,2.4888596656837476e-07,6.091757515123404e-07,6.091756926877913e-07,1.574293318566927,1024.0,,,bias_strength_sweep,7,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.5645161290322581,1.0,-28.264742528384765
uncertainty_mcts_240,-28.173438314464235,-27.40924843363377,-27.40924845297744,1.9343669777072137e-08,8.49036748214233e-09,0.38108084013974886,1.6081364501391848e-09,1.7096392507679833e-09,1.7096392201257124e-09,1.6002287467761087,1024.0,,,bias_strength_sweep,7,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.6129032258064516,1.0,-28.74598746819881
static_rollout_pool,-23.902908074256857,-23.902908074256857,-23.90305749770969,0.00014942345283230907,6.360957859869212e-05,0.3811071245471116,9.866496666619067e-06,1.0244932763570657e-05,1.0244117623252152e-05,1.3576951122926124,1008.0,56.0,1.0,bias_strength_sweep,8,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-28.01077018520572,-26.432109196764923,-26.43210999835822,8.015932984051233e-07,3.601530367587887e-07,0.38108098972501486,6.227934207996668e-08,1.2449150215856782e-08,1.2449130765670084e-08,1.7102995107153,1024.0,,,bias_strength_sweep,8,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.6451612903225806,1.0,-28.906490261134905
uncertainty_mcts_240,-27.8411144898536,-34.24574193992076,-34.24574221161656,2.7169579652763787e-07,1.5739448635289796e-07,0.38108090306703446,2.670561076433129e-08,6.073562353749919e-08,6.073561716816047e-08,1.6450227961946302,1024.0,,,bias_strength_sweep,8,1024,18,1.8,reward_bias_1.80,64.0,65.0,0.828125,1.0,-28.650308318034003
static_rollout_pool,-22.290175648950438,-22.290175648950438,-22.302861526728165,0.012685877777727228,0.006290916078715544,0.3835489093667174,0.0007842114667315798,0.002465024138021302,0.002463923933888711,1.1191232538512284,1008.0,56.0,1.0,bias_strength_sweep,9,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-26.719748316281642,-25.004700824205646,-25.004978725084925,0.0002779008792792581,0.00012834215097590242,0.3811347128271548,2.111120870001231e-05,4.483997169630299e-06,4.4820942617440855e-06,1.6105119784422564,1024.0,,,bias_strength_sweep,9,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.5873015873015873,1.0,-27.871718126367078
uncertainty_mcts_240,-28.01515286082335,-27.000999609763213,-27.001007916499788,8.306736575036666e-06,3.5587568797165108e-06,0.3810823619311987,6.308703225169941e-07,1.1403916662929924e-07,1.1403744227892142e-07,1.762817181772686,1024.0,,,bias_strength_sweep,9,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.6825396825396826,1.0,-28.83895809801223
static_rollout_pool,-19.61192013353184,-19.61192013353184,-19.71879002714301,0.10686989361117227,0.06105682852796225,0.40439324830170137,0.006653674351948805,0.023884577370065763,0.023710035114791552,0.8839932532395238,1008.0,56.0,1.0,bias_strength_sweep,10,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-28.003992541159253,-36.00659496967015,-36.00659497097543,1.3052812164460192e-09,8.804490418725664e-10,0.3810808368120683,1.6464030001140869e-10,3.983885817551483e-10,3.9838858173757093e-10,1.879606303435595,1024.0,,,bias_strength_sweep,10,1024,18,1.8,reward_bias_1.80,63.0,64.0,0.7301587301587301,1.0,-28.701574244874795
uncertainty_mcts_240,-28.38573307427658,-26.799338975239454,-26.79933934744119,3.722017360985319e-07,1.675180779545807e-07,0.3810809086623266,3.030845200940454e-08,4.879170571168465e-08,4.879169896808666e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,10,1024,18,1.8,reward_bias_1.80,62.0,63.0,0.6290322580645161,1.0,-29.36134757960853
static_rollout_pool,-23.04504103505279,-23.04504103505279,-23.045111150063736,7.011501094567052e-05,6.210453053764883e-05,0.3811049246339602,7.360605699521471e-06,3.7313687808911056e-05,3.731336183327235e-05,1.0951183970392007,1008.0,56.0,1.0,bias_strength_sweep,11,1024,18,1.8,reward_bias_1.80,,,,,
uct_mcts,-26.101875299522145,-17.798653620976115,-17.79870502990834,5.140893222588261e-05,2.472855375655918e-05,0.38109069536007095,3.3162746707425855e-06,3.886693056862263e-06,3.886610242752041e-06,0.8279873720779249,1024.0,,,bias_strength_sweep,11,1024,18,1.8,reward_bias_1.80,64.0,65.0,0.75,1.0,-27.07077984106259
uncertainty_mcts_240,-26.15936850308867,-22.281818339519827,-22.282399000056646,0.0005806605368192663,0.0002948961353964671,0.3812008028779369,4.299625983963756e-05,1.134009923818378e-05,1.1331739608155745e-05,1.3959846879744016,1024.0,,,bias_strength_sweep,11,1024,18,1.8,reward_bias_1.80,64.0,65.0,0.671875,1.0,-27.553715817591033
